"","study_hours","attendance_pct","previous_gpa","study_group","major","passed"
"769",10.0210641731514,64.2540939664468,3.45627948959716,"No","STEM",1
"770",14.7139762206021,91.8943660194054,2.67117099949735,"No","Business",1
"771",16.926572772375,40.0751108350232,3.25304722833846,"No","Social Science",1
"772",16.8543317860484,76.7810903815553,2.01081922165155,"Yes","STEM",1
"773",15.0960075796934,59.6803722111508,3.72715220225167,"No","STEM",1
"774",20.5072217191852,44.1592119587585,2.67536285967014,"No","Social Science",1
"775",22.3600690211232,98.2828669855371,4,"No","Arts",1
"776",10.2413419261843,80.0106866238639,2.34893482188018,"Yes","Arts",1
"777",9.64652505379237,63.34569492843,2.55864997531951,"No","STEM",1
"778",11.4297418150907,60.8740782970563,2.25985556218782,"Yes","Social Science",1
"779",16.9960578897346,78.4286368498579,3.80234913101167,"No","Business",1
"780",21.9271181271425,42.6723586302251,2.92236530820156,"No","Social Science",1
"781",16.6855461661444,88.3729835879058,3.40622655655732,"No","Social Science",1
"782",15.9432265289138,88.8845044979826,3.39593018580946,"No","Social Science",1
"783",16.5464564220465,90.3136293962598,2.58640537895791,"No","STEM",1
"784",10.3707317385738,72.9716531885788,2.75613557973444,"Yes","Business",1
"785",7.75033494788826,53.9329262683168,2.91796141263288,"Yes","STEM",1
"786",19.7994996475171,41.049532671459,3.53242220924137,"Yes","Arts",1
"787",14.7411773881519,59.2830931069329,3.61297708662516,"No","Arts",1
"788",16.9715894585796,70.4373119678348,2.97319774609449,"Yes","Business",1
"789",5.56526271830301,95.8572734706104,3.66056633188591,"No","STEM",1
"790",12.3333820017382,73.3971189567819,2.6105183847036,"No","Arts",1
"791",6.76850087397316,82.8151314193383,2.46578957886301,"No","Arts",1
"792",14.9529660964914,69.1272152354941,3.47002722001219,"No","STEM",1
"793",12.0457447535591,65.5204176763073,3.7001928998852,"No","Business",1
"794",8.77409290873633,42.6901546679437,3.48884499588341,"Yes","Social Science",1
"795",13.9672262225098,68.8040828658268,3.00431959825944,"No","Social Science",1
"796",16.384305302796,94.6745600970462,3.52791237458776,"No","Arts",1
"797",17.3024255446694,79.4540394609794,3.32887436996793,"Yes","Social Science",1
"798",22.0793125052831,67.4669319065288,2.65684978551582,"Yes","Arts",1
"799",12.5977820286939,87.0671680243686,2.15854746329458,"Yes","Social Science",1
"800",15.0405402777282,80.7864586543292,3.38944765317232,"Yes","Arts",1
