record_id,year,species_id,species,plot_id,plot_type,sex,weight
12048,1986,DM,merriami,9,Spectab exclosure,M,50
12051,1986,DO,ordii,2,Control,F,62
12052,1986,DS,spectabilis,8,Control,F,130
12053,1986,DS,spectabilis,1,Spectab exclosure,F,130
12055,1986,DM,merriami,1,Spectab exclosure,M,53
12056,1986,DM,merriami,2,Control,M,44
12057,1986,DM,merriami,13,Short-term Krat Exclosure,M,44
12059,1986,DO,ordii,5,Rodent Exclosure,M,56
12060,1986,DM,merriami,1,Spectab exclosure,F,45
12062,1986,DO,ordii,13,Short-term Krat Exclosure,M,50
12063,1986,DO,ordii,2,Control,M,40
12064,1986,DM,merriami,11,Control,F,40
12065,1986,DM,merriami,1,Spectab exclosure,F,32
12066,1986,DO,ordii,2,Control,M,44
12068,1986,DM,merriami,9,Spectab exclosure,F,42
12069,1986,DM,merriami,4,Control,M,47
12070,1986,DM,merriami,9,Spectab exclosure,M,36
12071,1986,DM,merriami,17,Control,M,48
12072,1986,DM,merriami,24,Rodent Exclosure,F,43
12073,1986,DO,ordii,20,Short-term Krat Exclosure,F,49
12074,1986,DM,merriami,14,Control,F,42
12076,1986,DM,merriami,6,Short-term Krat Exclosure,M,43
12078,1986,DO,ordii,6,Short-term Krat Exclosure,F,41
12083,1986,DM,merriami,20,Short-term Krat Exclosure,F,41
12084,1986,DM,merriami,14,Control,M,52
12085,1986,DO,ordii,20,Short-term Krat Exclosure,M,29
12086,1986,DO,ordii,20,Short-term Krat Exclosure,M,54
12087,1986,DO,ordii,17,Control,M,30
12088,1986,DM,merriami,24,Rodent Exclosure,M,43
12090,1986,DM,merriami,14,Control,F,43
12092,1986,DO,ordii,20,Short-term Krat Exclosure,M,55
12093,1986,DM,merriami,12,Control,F,44
12094,1986,DM,merriami,12,Control,M,38
12096,1986,DM,merriami,22,Control,F,42
12097,1986,DO,ordii,6,Short-term Krat Exclosure,F,43
12098,1986,DM,merriami,14,Control,M,51
12099,1986,DO,ordii,17,Control,F,51
12100,1986,DM,merriami,24,Rodent Exclosure,M,42
12104,1986,DM,merriami,6,Short-term Krat Exclosure,F,37
12108,1986,DM,merriami,20,Short-term Krat Exclosure,M,50
12109,1986,DM,merriami,18,Short-term Krat Exclosure,M,48
12112,1986,DO,ordii,6,Short-term Krat Exclosure,F,50
12113,1986,DM,merriami,22,Control,M,51
12114,1986,DO,ordii,17,Control,F,30
12116,1986,DM,merriami,22,Control,F,37
12117,1986,DM,merriami,2,Control,F,44
12119,1986,DM,merriami,11,Control,M,27
12123,1986,DS,spectabilis,2,Control,M,143
12124,1986,DO,ordii,5,Rodent Exclosure,F,39
12125,1986,DO,ordii,9,Spectab exclosure,F,58
12126,1986,DO,ordii,8,Control,M,51
12127,1986,DS,spectabilis,9,Spectab exclosure,M,165
12128,1986,DS,spectabilis,11,Control,F,135
12129,1986,DM,merriami,13,Short-term Krat Exclosure,M,44
12130,1986,DM,merriami,9,Spectab exclosure,M,54
12131,1986,DS,spectabilis,8,Control,M,164
12132,1986,DM,merriami,1,Spectab exclosure,M,40
12133,1986,DS,spectabilis,4,Control,F,138
12134,1986,DM,merriami,5,Rodent Exclosure,M,24
12135,1986,DM,merriami,4,Control,M,51
12136,1986,DS,spectabilis,9,Spectab exclosure,F,159
12137,1986,DM,merriami,2,Control,M,49
12138,1986,DM,merriami,2,Control,F,39
12139,1986,DM,merriami,1,Spectab exclosure,F,45
12140,1986,DM,merriami,5,Rodent Exclosure,M,52
12141,1986,DO,ordii,9,Spectab exclosure,M,39
12143,1986,DM,merriami,1,Spectab exclosure,M,37
12146,1986,DO,ordii,2,Control,M,48
12147,1986,DM,merriami,11,Control,M,40
12148,1986,DO,ordii,5,Rodent Exclosure,M,54
12149,1986,DS,spectabilis,1,Spectab exclosure,M,142
12151,1986,DO,ordii,5,Rodent Exclosure,M,56
12152,1986,DM,merriami,9,Spectab exclosure,F,46
12154,1986,DM,merriami,9,Spectab exclosure,M,38
12156,1986,DO,ordii,9,Spectab exclosure,F,32
12157,1986,DS,spectabilis,1,Spectab exclosure,F,145
12158,1986,DM,merriami,11,Control,F,28
12160,1986,DM,merriami,13,Short-term Krat Exclosure,M,47
12163,1986,DM,merriami,11,Control,F,44
12165,1986,DO,ordii,13,Short-term Krat Exclosure,M,52
12166,1986,DM,merriami,1,Spectab exclosure,M,58
12168,1986,DM,merriami,4,Control,M,47
12171,1987,DM,merriami,24,Rodent Exclosure,M,45
12174,1987,DM,merriami,14,Control,M,49
12177,1987,DM,merriami,14,Control,F,41
12180,1987,DM,merriami,24,Rodent Exclosure,F,38
12181,1987,DM,merriami,6,Short-term Krat Exclosure,M,43
12185,1987,DM,merriami,6,Short-term Krat Exclosure,F,39
12187,1987,DM,merriami,18,Short-term Krat Exclosure,M,48
12188,1987,DM,merriami,24,Rodent Exclosure,M,43
12196,1987,DM,merriami,24,Rodent Exclosure,M,26
12199,1987,DO,ordii,20,Short-term Krat Exclosure,F,47
12201,1987,DO,ordii,6,Short-term Krat Exclosure,F,36
12202,1987,DM,merriami,12,Control,F,44
12204,1987,DM,merriami,12,Control,M,39
12205,1987,DO,ordii,20,Short-term Krat Exclosure,M,52
12206,1987,DO,ordii,6,Short-term Krat Exclosure,F,45
12207,1987,DM,merriami,22,Control,F,35
12208,1987,DM,merriami,20,Short-term Krat Exclosure,M,39
12214,1987,DM,merriami,24,Rodent Exclosure,F,39
12217,1987,DM,merriami,14,Control,M,51
12219,1987,DO,ordii,16,Rodent Exclosure,F,43
12221,1987,DO,ordii,16,Rodent Exclosure,M,56
12222,1987,DM,merriami,20,Short-term Krat Exclosure,M,49
12223,1987,DM,merriami,12,Control,M,57
12224,1987,DO,ordii,17,Control,F,58
12229,1987,DM,merriami,24,Rodent Exclosure,M,43
12230,1987,DM,merriami,22,Control,F,40
12234,1987,DM,merriami,2,Control,M,45
12235,1987,DM,merriami,4,Control,M,51
12239,1987,DO,ordii,9,Spectab exclosure,F,59
12240,1987,DO,ordii,8,Control,M,54
12241,1987,DM,merriami,4,Control,M,50
12242,1987,DO,ordii,13,Short-term Krat Exclosure,M,52
12244,1987,DM,merriami,4,Control,F,43
12245,1987,DM,merriami,5,Rodent Exclosure,M,53
12249,1987,DM,merriami,2,Control,F,45
12250,1987,DM,merriami,9,Spectab exclosure,M,54
12251,1987,DS,spectabilis,2,Control,M,136
12252,1987,DM,merriami,5,Rodent Exclosure,F,47
12256,1987,DS,spectabilis,8,Control,M,148
12257,1987,DM,merriami,13,Short-term Krat Exclosure,M,46
12259,1987,DO,ordii,9,Spectab exclosure,M,43
12264,1987,DM,merriami,9,Spectab exclosure,M,50
12266,1987,DS,spectabilis,4,Control,M,87
12269,1987,DO,ordii,9,Spectab exclosure,M,41
12271,1987,DS,spectabilis,11,Control,F,117
12273,1987,DM,merriami,11,Control,F,46
12274,1987,DS,spectabilis,9,Spectab exclosure,F,148
12275,1987,DO,ordii,2,Control,M,51
12276,1987,DM,merriami,1,Spectab exclosure,M,37
12279,1987,DM,merriami,1,Spectab exclosure,M,44
12281,1987,DM,merriami,11,Control,M,46
12283,1987,DS,spectabilis,1,Spectab exclosure,M,126
12285,1987,DM,merriami,11,Control,M,47
12286,1987,DM,merriami,9,Spectab exclosure,F,37
12289,1987,DO,ordii,5,Rodent Exclosure,F,39
12290,1987,DM,merriami,11,Control,M,48
12291,1987,DO,ordii,9,Spectab exclosure,F,36
12294,1987,DM,merriami,11,Control,M,48
12295,1987,DM,merriami,13,Short-term Krat Exclosure,M,50
12296,1987,DO,ordii,5,Rodent Exclosure,M,59
12298,1987,DM,merriami,11,Control,F,45
12300,1987,DO,ordii,5,Rodent Exclosure,M,59
12301,1987,DO,ordii,9,Spectab exclosure,F,37
12302,1987,DM,merriami,9,Spectab exclosure,M,40
12303,1987,DS,spectabilis,1,Spectab exclosure,F,136
12305,1987,DO,ordii,4,Control,F,39
12307,1987,DM,merriami,1,Spectab exclosure,M,54
12309,1987,DM,merriami,8,Control,F,46
12314,1987,DM,merriami,8,Control,M,46
12316,1987,DM,merriami,6,Short-term Krat Exclosure,F,41
12317,1987,DM,merriami,20,Short-term Krat Exclosure,M,45
12318,1987,DM,merriami,6,Short-term Krat Exclosure,M,41
12319,1987,DO,ordii,16,Rodent Exclosure,M,50
12322,1987,DO,ordii,20,Short-term Krat Exclosure,M,52
12323,1987,DM,merriami,14,Control,M,46
12326,1987,DM,merriami,6,Short-term Krat Exclosure,M,49
12330,1987,DO,ordii,6,Short-term Krat Exclosure,F,42
12335,1987,DM,merriami,14,Control,F,46
12339,1987,DM,merriami,17,Control,M,31
12341,1987,DM,merriami,14,Control,F,46
12343,1987,DO,ordii,20,Short-term Krat Exclosure,F,50
12347,1987,DM,merriami,24,Rodent Exclosure,M,46
12349,1987,DO,ordii,12,Control,F,54
12350,1987,DO,ordii,20,Short-term Krat Exclosure,M,55
12351,1987,DM,merriami,17,Control,M,47
12352,1987,DO,ordii,12,Control,M,57
12353,1987,DO,ordii,6,Short-term Krat Exclosure,M,58
12356,1987,DM,merriami,14,Control,M,46
12357,1987,DM,merriami,22,Control,F,44
12358,1987,DM,merriami,12,Control,F,46
12359,1987,DM,merriami,12,Control,M,42
12360,1987,DO,ordii,20,Short-term Krat Exclosure,M,58
12363,1987,DM,merriami,24,Rodent Exclosure,M,32
12366,1987,DM,merriami,24,Rodent Exclosure,F,40
12367,1987,DO,ordii,6,Short-term Krat Exclosure,F,41
12370,1987,DM,merriami,24,Rodent Exclosure,M,48
12373,1987,DO,ordii,16,Rodent Exclosure,M,52
12375,1987,DO,ordii,16,Rodent Exclosure,F,46
12376,1987,DO,ordii,24,Rodent Exclosure,M,39
12378,1987,DM,merriami,12,Control,M,52
12379,1987,DO,ordii,17,Control,F,56
12380,1987,DO,ordii,6,Short-term Krat Exclosure,M,54
12383,1987,DM,merriami,20,Short-term Krat Exclosure,M,41
12384,1987,DO,ordii,6,Short-term Krat Exclosure,M,53
12385,1987,DM,merriami,24,Rodent Exclosure,M,45
12386,1987,DM,merriami,20,Short-term Krat Exclosure,M,51
12389,1987,DM,merriami,2,Control,M,47
12391,1987,DM,merriami,9,Spectab exclosure,M,52
12393,1987,DO,ordii,9,Spectab exclosure,M,46
12394,1987,DM,merriami,2,Control,F,38
12395,1987,DM,merriami,4,Control,M,48
12396,1987,DS,spectabilis,11,Control,F,115
12397,1987,DO,ordii,8,Control,M,57
12398,1987,DM,merriami,1,Spectab exclosure,M,42
12399,1987,DM,merriami,4,Control,M,49
12400,1987,DO,ordii,9,Spectab exclosure,F,57
12402,1987,DO,ordii,9,Spectab exclosure,M,55
12404,1987,DS,spectabilis,2,Control,M,131
12407,1987,DM,merriami,2,Control,F,42
12409,1987,DM,merriami,9,Spectab exclosure,F,45
12410,1987,DS,spectabilis,9,Spectab exclosure,M,129
12411,1987,DS,spectabilis,8,Control,M,167
12413,1987,DO,ordii,4,Control,F,62
12415,1987,DM,merriami,13,Short-term Krat Exclosure,M,50
12416,1987,DO,ordii,5,Rodent Exclosure,F,48
12419,1987,DM,merriami,2,Control,M,49
12421,1987,DS,spectabilis,4,Control,F,127
12424,1987,DM,merriami,11,Control,M,45
12425,1987,DM,merriami,9,Spectab exclosure,M,48
12426,1987,DO,ordii,5,Rodent Exclosure,F,48
12427,1987,DO,ordii,9,Spectab exclosure,F,39
12428,1987,DS,spectabilis,4,Control,M,144
12430,1987,DM,merriami,9,Spectab exclosure,F,40
12432,1987,DS,spectabilis,1,Spectab exclosure,F,178
12433,1987,DO,ordii,2,Control,M,57
12434,1987,DM,merriami,1,Spectab exclosure,M,40
12435,1987,DM,merriami,5,Rodent Exclosure,M,49
12438,1987,DS,spectabilis,1,Spectab exclosure,M,128
12439,1987,DM,merriami,2,Control,M,40
12442,1987,DM,merriami,4,Control,F,46
12443,1987,DM,merriami,5,Rodent Exclosure,F,42
12445,1987,DS,spectabilis,8,Control,F,128
12446,1987,DO,ordii,2,Control,M,52
12448,1987,DS,spectabilis,1,Spectab exclosure,F,129
12449,1987,DM,merriami,1,Spectab exclosure,M,55
12455,1987,DO,ordii,5,Rodent Exclosure,F,51
12456,1987,DM,merriami,13,Short-term Krat Exclosure,M,46
12457,1987,DM,merriami,9,Spectab exclosure,M,47
12460,1987,DO,ordii,5,Rodent Exclosure,M,57
12461,1987,DM,merriami,9,Spectab exclosure,M,43
12466,1987,DO,ordii,4,Control,F,43
12467,1987,DM,merriami,8,Control,M,46
12468,1987,DM,merriami,11,Control,F,49
12472,1987,DM,merriami,6,Short-term Krat Exclosure,M,52
12474,1987,DM,merriami,17,Control,M,49
12475,1987,DM,merriami,20,Short-term Krat Exclosure,F,46
12479,1987,DM,merriami,18,Short-term Krat Exclosure,F,52
12480,1987,DO,ordii,6,Short-term Krat Exclosure,M,58
12482,1987,DO,ordii,6,Short-term Krat Exclosure,M,56
12484,1987,DO,ordii,20,Short-term Krat Exclosure,F,66
12485,1987,DO,ordii,20,Short-term Krat Exclosure,M,57
12486,1987,DM,merriami,22,Control,F,41
12488,1987,DM,merriami,24,Rodent Exclosure,M,46
12490,1987,DM,merriami,14,Control,F,46
12491,1987,DO,ordii,16,Rodent Exclosure,F,47
12492,1987,DO,ordii,6,Short-term Krat Exclosure,F,52
12494,1987,DM,merriami,18,Short-term Krat Exclosure,M,47
12496,1987,DM,merriami,20,Short-term Krat Exclosure,M,47
12497,1987,DM,merriami,14,Control,M,50
12499,1987,DO,ordii,6,Short-term Krat Exclosure,M,57
12500,1987,DM,merriami,12,Control,F,51
12502,1987,DM,merriami,20,Short-term Krat Exclosure,M,46
12503,1987,DO,ordii,17,Control,M,38
12504,1987,DO,ordii,20,Short-term Krat Exclosure,F,26
12508,1987,DO,ordii,16,Rodent Exclosure,M,55
12512,1987,DO,ordii,6,Short-term Krat Exclosure,F,47
12513,1987,DM,merriami,12,Control,M,49
12515,1987,DM,merriami,20,Short-term Krat Exclosure,M,41
12516,1987,DO,ordii,16,Rodent Exclosure,M,55
12518,1987,DO,ordii,16,Rodent Exclosure,F,50
12519,1987,DM,merriami,18,Short-term Krat Exclosure,F,47
12521,1987,DO,ordii,16,Rodent Exclosure,M,54
12522,1987,DO,ordii,17,Control,M,37
12527,1987,DS,spectabilis,22,Control,M,124
12528,1987,DM,merriami,12,Control,F,43
12530,1987,DO,ordii,16,Rodent Exclosure,F,42
12531,1987,DM,merriami,20,Short-term Krat Exclosure,M,49
12532,1987,DO,ordii,17,Control,F,62
12533,1987,DM,merriami,2,Control,M,46
12534,1987,DM,merriami,1,Spectab exclosure,M,44
12535,1987,DM,merriami,2,Control,F,42
12536,1987,DM,merriami,4,Control,F,42
12539,1987,DS,spectabilis,13,Short-term Krat Exclosure,F,135
12541,1987,DO,ordii,9,Spectab exclosure,M,48
12543,1987,DO,ordii,2,Control,F,56
12544,1987,DS,spectabilis,13,Short-term Krat Exclosure,M,94
12545,1987,DM,merriami,2,Control,M,45
12547,1987,DM,merriami,4,Control,M,49
12549,1987,DO,ordii,9,Spectab exclosure,F,36
12551,1987,DM,merriami,9,Spectab exclosure,M,52
12553,1987,DO,ordii,9,Spectab exclosure,F,66
12555,1987,DS,spectabilis,9,Spectab exclosure,F,144
12556,1987,DM,merriami,4,Control,F,24
12557,1987,DS,spectabilis,2,Control,M,137
12558,1987,DM,merriami,9,Spectab exclosure,M,49
12560,1987,DS,spectabilis,4,Control,F,164
12561,1987,DS,spectabilis,8,Control,M,156
12562,1987,DO,ordii,5,Rodent Exclosure,F,46
12564,1987,DO,ordii,9,Spectab exclosure,M,39
12566,1987,DO,ordii,8,Control,M,57
12567,1987,DM,merriami,4,Control,M,50
12568,1987,DM,merriami,13,Short-term Krat Exclosure,M,46
12569,1987,DM,merriami,1,Spectab exclosure,M,42
12572,1987,DM,merriami,8,Control,M,48
12576,1987,DS,spectabilis,1,Spectab exclosure,M,131
12579,1987,DM,merriami,11,Control,M,41
12581,1987,DS,spectabilis,4,Control,M,142
12582,1987,DS,spectabilis,8,Control,M,73
12583,1987,DS,spectabilis,8,Control,F,125
12584,1987,DS,spectabilis,1,Spectab exclosure,F,126
12586,1987,DM,merriami,8,Control,F,21
12587,1987,DM,merriami,9,Spectab exclosure,M,48
12591,1987,DM,merriami,9,Spectab exclosure,M,42
12595,1987,DM,merriami,1,Spectab exclosure,M,53
12601,1987,DM,merriami,11,Control,M,50
12603,1987,DO,ordii,5,Rodent Exclosure,M,59
12606,1987,DO,ordii,2,Control,M,52
12608,1987,DM,merriami,8,Control,F,46
12613,1987,DM,merriami,20,Short-term Krat Exclosure,F,44
12617,1987,DM,merriami,24,Rodent Exclosure,F,42
12620,1987,DO,ordii,6,Short-term Krat Exclosure,F,50
12621,1987,DO,ordii,12,Control,F,55
12624,1987,DO,ordii,12,Control,M,59
12626,1987,DM,merriami,17,Control,M,49
12627,1987,DM,merriami,14,Control,F,46
12629,1987,DM,merriami,14,Control,M,49
12630,1987,DM,merriami,24,Rodent Exclosure,M,46
12634,1987,DO,ordii,16,Rodent Exclosure,M,57
12641,1987,DM,merriami,18,Short-term Krat Exclosure,F,45
12642,1987,DO,ordii,16,Rodent Exclosure,F,49
12643,1987,DO,ordii,6,Short-term Krat Exclosure,M,58
12644,1987,DM,merriami,14,Control,F,45
12646,1987,DM,merriami,12,Control,M,48
12647,1987,DM,merriami,18,Short-term Krat Exclosure,M,48
12648,1987,DM,merriami,12,Control,F,30
12650,1987,DO,ordii,22,Control,M,36
12651,1987,DO,ordii,16,Rodent Exclosure,M,53
12652,1987,DM,merriami,12,Control,F,46
12653,1987,DM,merriami,24,Rodent Exclosure,M,42
12654,1987,DO,ordii,17,Control,M,44
12656,1987,DO,ordii,6,Short-term Krat Exclosure,M,41
12658,1987,DM,merriami,20,Short-term Krat Exclosure,M,50
12659,1987,DO,ordii,16,Rodent Exclosure,F,50
12661,1987,DO,ordii,6,Short-term Krat Exclosure,F,50
12662,1987,DO,ordii,16,Rodent Exclosure,M,56
12663,1987,DM,merriami,14,Control,M,52
12664,1987,DS,spectabilis,22,Control,M,126
12665,1987,DO,ordii,6,Short-term Krat Exclosure,M,53
12666,1987,DM,merriami,12,Control,F,56
12670,1987,DO,ordii,6,Short-term Krat Exclosure,M,54
12671,1987,DM,merriami,1,Spectab exclosure,M,43
12676,1987,DM,merriami,2,Control,M,46
12679,1987,DM,merriami,4,Control,M,33
12683,1987,DS,spectabilis,9,Spectab exclosure,M,62
12684,1987,DO,ordii,5,Rodent Exclosure,M,56
12685,1987,DS,spectabilis,8,Control,M,157
12686,1987,DM,merriami,13,Short-term Krat Exclosure,M,49
12688,1987,DS,spectabilis,2,Control,M,134
12689,1987,DM,merriami,9,Spectab exclosure,M,54
12690,1987,DS,spectabilis,1,Spectab exclosure,F,79
12692,1987,DS,spectabilis,1,Spectab exclosure,M,69
12694,1987,DO,ordii,5,Rodent Exclosure,F,49
12695,1987,DM,merriami,4,Control,M,50
12697,1987,DM,merriami,8,Control,M,44
12698,1987,DM,merriami,1,Spectab exclosure,M,46
12699,1987,DS,spectabilis,4,Control,F,127
12701,1987,DS,spectabilis,9,Spectab exclosure,F,150
12702,1987,DO,ordii,2,Control,M,50
12704,1987,DS,spectabilis,8,Control,F,136
12705,1987,DO,ordii,9,Spectab exclosure,M,42
12706,1987,DO,ordii,8,Control,M,58
12707,1987,DO,ordii,2,Control,F,53
12710,1987,DS,spectabilis,1,Spectab exclosure,M,137
12712,1987,DM,merriami,9,Spectab exclosure,F,40
12713,1987,DS,spectabilis,1,Spectab exclosure,F,152
12715,1987,DS,spectabilis,11,Control,F,50
12718,1987,DM,merriami,9,Spectab exclosure,M,47
12719,1987,DS,spectabilis,8,Control,M,102
12725,1987,DM,merriami,4,Control,F,47
12726,1987,DM,merriami,9,Spectab exclosure,F,49
12727,1987,DS,spectabilis,4,Control,M,139
12728,1987,DM,merriami,11,Control,F,48
12730,1987,DM,merriami,11,Control,F,45
12732,1987,DM,merriami,11,Control,M,47
12733,1987,DM,merriami,1,Spectab exclosure,M,52
12734,1987,DM,merriami,9,Spectab exclosure,M,44
12736,1987,DM,merriami,18,Short-term Krat Exclosure,M,44
12740,1987,DM,merriami,14,Control,F,46
12744,1987,DO,ordii,12,Control,F,51
12746,1987,DO,ordii,18,Short-term Krat Exclosure,F,36
12749,1987,DO,ordii,9,Spectab exclosure,M,52
12750,1987,DM,merriami,1,Spectab exclosure,M,44
12754,1987,DM,merriami,17,Control,M,47
12755,1987,DO,ordii,6,Short-term Krat Exclosure,M,32
12759,1987,DO,ordii,9,Spectab exclosure,M,45
12764,1987,DM,merriami,2,Control,F,45
12767,1987,DM,merriami,1,Spectab exclosure,M,44
12769,1987,DM,merriami,11,Control,M,46
12771,1987,DM,merriami,18,Short-term Krat Exclosure,M,47
12775,1987,DS,spectabilis,9,Spectab exclosure,F,164
12777,1987,DS,spectabilis,8,Control,M,159
12780,1987,DM,merriami,2,Control,M,44
12781,1987,DM,merriami,14,Control,F,45
12783,1987,DM,merriami,22,Control,F,54
12788,1987,DM,merriami,20,Short-term Krat Exclosure,F,45
12789,1987,DO,ordii,2,Control,F,55
12790,1987,DS,spectabilis,2,Control,M,139
12791,1987,DO,ordii,5,Rodent Exclosure,M,48
12792,1987,DO,ordii,8,Control,M,59
12793,1987,DM,merriami,14,Control,M,53
12796,1987,DM,merriami,4,Control,M,51
12797,1987,DM,merriami,11,Control,M,47
12800,1987,DS,spectabilis,4,Control,F,124
12801,1987,DM,merriami,9,Spectab exclosure,M,47
12802,1987,DO,ordii,17,Control,M,42
12804,1987,DM,merriami,9,Spectab exclosure,M,50
12805,1987,DO,ordii,6,Short-term Krat Exclosure,F,45
12806,1987,DS,spectabilis,1,Spectab exclosure,M,80
12807,1987,DM,merriami,9,Spectab exclosure,M,44
12812,1987,DM,merriami,4,Control,M,30
12813,1987,DM,merriami,13,Short-term Krat Exclosure,M,46
12815,1987,DM,merriami,9,Spectab exclosure,M,47
12817,1987,DM,merriami,12,Control,F,45
12818,1987,DS,spectabilis,22,Control,F,142
12820,1987,DS,spectabilis,8,Control,F,134
12822,1987,DM,merriami,18,Short-term Krat Exclosure,F,41
12825,1987,DM,merriami,1,Spectab exclosure,F,45
12828,1987,DM,merriami,9,Spectab exclosure,F,37
12831,1987,DO,ordii,5,Rodent Exclosure,M,58
12836,1987,DM,merriami,18,Short-term Krat Exclosure,M,48
12837,1987,DM,merriami,12,Control,F,43
12841,1987,DM,merriami,9,Spectab exclosure,F,46
12844,1987,DM,merriami,8,Control,M,47
12845,1987,DM,merriami,13,Short-term Krat Exclosure,F,24
12847,1987,DM,merriami,24,Rodent Exclosure,F,45
12848,1987,DO,ordii,6,Short-term Krat Exclosure,M,55
12849,1987,DM,merriami,20,Short-term Krat Exclosure,M,47
12850,1987,DO,ordii,14,Control,M,44
12854,1987,DO,ordii,2,Control,M,50
12855,1987,DO,ordii,13,Short-term Krat Exclosure,M,53
12857,1987,DO,ordii,17,Control,M,40
12862,1987,DM,merriami,11,Control,F,45
12864,1987,DM,merriami,12,Control,M,48
12865,1987,DM,merriami,4,Control,F,46
12866,1987,DM,merriami,8,Control,F,47
12868,1987,DM,merriami,24,Rodent Exclosure,M,51
12870,1987,DS,spectabilis,22,Control,M,143
12872,1987,DS,spectabilis,4,Control,M,138
12879,1987,DS,spectabilis,1,Spectab exclosure,F,125
12882,1987,DM,merriami,20,Short-term Krat Exclosure,M,40
12883,1987,DM,merriami,1,Spectab exclosure,M,54
12886,1987,DO,ordii,6,Short-term Krat Exclosure,M,43
12887,1987,DM,merriami,22,Control,M,25
12891,1987,DM,merriami,18,Short-term Krat Exclosure,F,33
12892,1987,DM,merriami,14,Control,M,28
12896,1987,DM,merriami,6,Short-term Krat Exclosure,M,50
12897,1987,DM,merriami,17,Control,M,36
12898,1987,DO,ordii,12,Control,F,53
12901,1987,DO,ordii,6,Short-term Krat Exclosure,F,38
12903,1987,DM,merriami,18,Short-term Krat Exclosure,M,44
12904,1987,DM,merriami,18,Short-term Krat Exclosure,M,46
12906,1987,DM,merriami,20,Short-term Krat Exclosure,M,43
12907,1987,DM,merriami,18,Short-term Krat Exclosure,F,41
12908,1987,DM,merriami,14,Control,M,32
12912,1987,DM,merriami,14,Control,F,43
12915,1987,DM,merriami,24,Rodent Exclosure,F,51
12916,1987,DM,merriami,12,Control,M,48
12918,1987,DM,merriami,24,Rodent Exclosure,M,45
12919,1987,DO,ordii,6,Short-term Krat Exclosure,M,55
12921,1987,DM,merriami,18,Short-term Krat Exclosure,M,49
12922,1987,DS,spectabilis,22,Control,M,100
12931,1987,DM,merriami,24,Rodent Exclosure,F,44
12934,1987,DO,ordii,17,Control,M,51
12935,1987,DM,merriami,12,Control,M,45
12937,1987,DM,merriami,20,Short-term Krat Exclosure,M,47
12939,1987,DO,ordii,17,Control,F,58
12941,1987,DM,merriami,22,Control,M,39
12943,1987,DM,merriami,14,Control,M,53
12944,1987,DO,ordii,14,Control,F,46
12945,1987,DM,merriami,12,Control,M,21
12947,1987,DM,merriami,20,Short-term Krat Exclosure,M,42
12949,1987,DM,merriami,24,Rodent Exclosure,M,50
12953,1987,DO,ordii,17,Control,M,45
12955,1987,DM,merriami,12,Control,F,48
12957,1987,DS,spectabilis,22,Control,M,120
12958,1987,DM,merriami,14,Control,F,42
12962,1987,DO,ordii,9,Spectab exclosure,M,54
12964,1987,DM,merriami,4,Control,M,52
12966,1987,DM,merriami,2,Control,M,47
12971,1987,DS,spectabilis,9,Spectab exclosure,F,150
12972,1987,DM,merriami,2,Control,F,25
12973,1987,DS,spectabilis,8,Control,M,143
12976,1987,DM,merriami,1,Spectab exclosure,M,26
12979,1987,DM,merriami,4,Control,F,26
12980,1987,DO,ordii,8,Control,M,58
12981,1987,DS,spectabilis,2,Control,M,130
12982,1987,DM,merriami,8,Control,M,46
12983,1987,DM,merriami,9,Spectab exclosure,M,43
12985,1987,DS,spectabilis,4,Control,F,125
12988,1987,DS,spectabilis,4,Control,M,92
12992,1987,DS,spectabilis,1,Spectab exclosure,M,39
12993,1987,DO,ordii,5,Rodent Exclosure,F,44
12994,1987,DM,merriami,13,Short-term Krat Exclosure,M,54
12998,1987,DM,merriami,4,Control,F,45
13000,1987,DO,ordii,5,Rodent Exclosure,M,60
13004,1987,DS,spectabilis,1,Spectab exclosure,F,121
13005,1987,DM,merriami,8,Control,F,50
13006,1987,DM,merriami,11,Control,M,44
13007,1987,DO,ordii,2,Control,F,50
13008,1987,DM,merriami,9,Spectab exclosure,M,45
13009,1987,DM,merriami,1,Spectab exclosure,M,43
13011,1987,DM,merriami,4,Control,F,28
13012,1987,DS,spectabilis,4,Control,M,141
13013,1987,DM,merriami,11,Control,M,47
13014,1987,DM,merriami,9,Spectab exclosure,M,49
13015,1987,DM,merriami,13,Short-term Krat Exclosure,F,37
13017,1987,DS,spectabilis,1,Spectab exclosure,F,45
13018,1987,DO,ordii,2,Control,M,52
13019,1987,DM,merriami,11,Control,F,49
13020,1987,DM,merriami,4,Control,M,38
13023,1987,DM,merriami,1,Spectab exclosure,M,55
13024,1987,DO,ordii,5,Rodent Exclosure,M,53
13028,1987,DO,ordii,13,Short-term Krat Exclosure,M,52
13032,1987,DM,merriami,8,Control,M,29
13033,1987,DM,merriami,9,Spectab exclosure,F,47
13034,1987,DM,merriami,8,Control,M,48
13035,1987,DO,ordii,13,Short-term Krat Exclosure,F,57
13042,1987,DM,merriami,20,Short-term Krat Exclosure,F,27
13044,1987,DM,merriami,18,Short-term Krat Exclosure,F,35
13045,1987,DM,merriami,14,Control,M,35
13046,1987,DM,merriami,24,Rodent Exclosure,F,38
13049,1987,DM,merriami,14,Control,F,42
13050,1987,DM,merriami,20,Short-term Krat Exclosure,M,44
13053,1987,DO,ordii,6,Short-term Krat Exclosure,M,44
